,Unnamed: 0,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,teamWon,comeback,margin
19325,19325,France,2010-04-17,Auxerre,Lorient,4.0,1.0,H,2.0,0.0,H,2009-2010,Auxerre,False,0
19326,19326,France,2010-04-17,Bordeaux,Lyon,2.0,2.0,D,1.0,0.0,H,2009-2010,Blank,Lyon,1
19327,19327,France,2010-04-17,Boulogne,Marseille,1.0,2.0,A,0.0,1.0,A,2009-2010,Marseille,False,0
19328,19328,France,2010-04-17,Grenoble,Sochaux,2.0,2.0,D,0.0,1.0,A,2009-2010,Blank,Grenoble,1
19329,19329,France,2010-04-17,Nice,Lens,0.0,0.0,D,0.0,0.0,D,2009-2010,Blank,False,0
19330,19330,France,2010-04-17,Rennes,Nancy,0.0,0.0,D,0.0,0.0,D,2009-2010,Blank,False,0
19331,19331,France,2010-04-17,Valenciennes,Le Mans,0.0,1.0,A,0.0,0.0,D,2009-2010,Le Mans,False,0
19332,19332,France,2010-04-18,Lille,Monaco,4.0,0.0,H,2.0,0.0,H,2009-2010,Lille,False,0
19333,19333,France,2010-04-18,Montpellier,Toulouse,1.0,1.0,D,1.0,0.0,H,2009-2010,Blank,Toulouse,1
19334,19334,France,2010-04-18,St Etienne,Paris SG,0.0,0.0,D,0.0,0.0,D,2009-2010,Blank,False,0
19335,19335,France,2010-04-24,Le Mans,Lille,1.0,2.0,A,0.0,1.0,A,2009-2010,Lille,False,0
19336,19336,France,2010-04-24,Lorient,Bordeaux,1.0,0.0,H,0.0,0.0,D,2009-2010,Lorient,False,0
19337,19337,France,2010-04-24,Nancy,Montpellier,0.0,0.0,D,0.0,0.0,D,2009-2010,Blank,False,0
19338,19338,France,2010-04-24,Nice,Grenoble,2.0,1.0,H,1.0,1.0,D,2009-2010,Nice,False,0
19339,19339,France,2010-04-24,Paris SG,Rennes,1.0,1.0,D,0.0,1.0,A,2009-2010,Blank,Paris SG,1
19340,19340,France,2010-04-24,Sochaux,Boulogne,0.0,3.0,A,0.0,1.0,A,2009-2010,Boulogne,False,0
19341,19341,France,2010-04-25,Lens,Valenciennes,1.0,1.0,D,1.0,0.0,H,2009-2010,Blank,Valenciennes,1
19342,19342,France,2010-04-25,Marseille,St Etienne,1.0,0.0,H,1.0,0.0,H,2009-2010,Marseille,False,0
19343,19343,France,2010-04-25,Toulouse,Auxerre,0.0,3.0,A,0.0,0.0,D,2009-2010,Auxerre,False,0
19344,19344,France,2010-04-27,Grenoble,Paris SG,4.0,0.0,H,2.0,0.0,H,2009-2010,Grenoble,False,0
19345,19345,France,2010-04-27,Monaco,Le Mans,1.0,1.0,D,0.0,1.0,A,2009-2010,Blank,Monaco,1
19346,19346,France,2010-04-28,Valenciennes,Bordeaux,2.0,0.0,H,1.0,0.0,H,2009-2010,Valenciennes,False,0
19347,19347,France,2010-04-30,Auxerre,Marseille,0.0,0.0,D,0.0,0.0,D,2009-2010,Blank,False,0
19348,19348,France,2010-02-05,Bordeaux,Toulouse,1.0,0.0,H,1.0,0.0,H,2009-2010,Bordeaux,False,0
19349,19349,France,2010-02-05,Boulogne,Nice,3.0,3.0,D,0.0,1.0,A,2009-2010,Blank,Boulogne,1
19350,19350,France,2010-02-05,Lille,Nancy,3.0,1.0,H,2.0,0.0,H,2009-2010,Lille,False,0
19351,19351,France,2010-02-05,Montpellier,Lyon,0.0,1.0,A,0.0,0.0,D,2009-2010,Lyon,False,0
19352,19352,France,2010-02-05,Rennes,Sochaux,1.0,2.0,A,0.0,1.0,A,2009-2010,Sochaux,False,0
19353,19353,France,2010-02-05,St Etienne,Lens,1.0,4.0,A,1.0,0.0,H,2009-2010,Lens,Lens,4
19354,19354,France,2010-02-05,Valenciennes,Lorient,0.0,0.0,D,0.0,0.0,D,2009-2010,Blank,False,0
19355,19355,France,2010-05-05,Boulogne,St Etienne,0.0,1.0,A,0.0,0.0,D,2009-2010,St Etienne,False,0
19356,19356,France,2010-05-05,Lens,Grenoble,1.0,1.0,D,0.0,1.0,A,2009-2010,Blank,Lens,1
19357,19357,France,2010-05-05,Lorient,Monaco,2.0,2.0,D,1.0,1.0,D,2009-2010,Blank,False,0
19358,19358,France,2010-05-05,Lyon,Auxerre,2.0,1.0,H,1.0,1.0,D,2009-2010,Lyon,False,0
19359,19359,France,2010-05-05,Marseille,Rennes,3.0,1.0,H,1.0,1.0,D,2009-2010,Marseille,False,0
19360,19360,France,2010-05-05,Nancy,Le Mans,3.0,2.0,H,2.0,2.0,D,2009-2010,Nancy,False,0
19361,19361,France,2010-05-05,Nice,Bordeaux,1.0,1.0,D,1.0,1.0,D,2009-2010,Blank,False,0
19362,19362,France,2010-05-05,Paris SG,Valenciennes,2.0,2.0,D,1.0,0.0,H,2009-2010,Blank,Valenciennes,1
19363,19363,France,2010-05-05,Sochaux,Montpellier,0.0,1.0,A,0.0,0.0,D,2009-2010,Montpellier,False,0
19364,19364,France,2010-05-05,Toulouse,Lille,0.0,2.0,A,0.0,1.0,A,2009-2010,Lille,False,0
19365,19365,France,2010-08-05,Auxerre,Lens,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19366,19366,France,2010-08-05,Bordeaux,Sochaux,2.0,0.0,H,0.0,0.0,D,2010-2011,Bordeaux,False,0
19367,19367,France,2010-08-05,Grenoble,Boulogne,2.0,0.0,H,1.0,0.0,H,2010-2011,Grenoble,False,0
19368,19368,France,2010-08-05,Le Mans,Paris SG,1.0,0.0,H,1.0,0.0,H,2010-2011,Le Mans,False,0
19369,19369,France,2010-08-05,Lille,Marseille,3.0,2.0,H,1.0,2.0,A,2010-2011,Lille,Lille,2
19370,19370,France,2010-08-05,Monaco,Nancy,2.0,1.0,H,1.0,0.0,H,2010-2011,Monaco,False,0
19371,19371,France,2010-08-05,Montpellier,Lorient,2.0,1.0,H,2.0,0.0,H,2010-2011,Montpellier,False,0
19372,19372,France,2010-08-05,Rennes,Nice,2.0,2.0,D,0.0,1.0,A,2010-2011,Blank,Rennes,1
19373,19373,France,2010-08-05,St Etienne,Toulouse,0.0,1.0,A,0.0,0.0,D,2010-2011,Toulouse,False,0
19374,19374,France,2010-08-05,Valenciennes,Lyon,2.0,2.0,D,0.0,1.0,A,2010-2011,Blank,Valenciennes,1
19375,19375,France,2010-12-05,Lyon,Monaco,3.0,0.0,H,1.0,0.0,H,2010-2011,Lyon,False,0
19376,19376,France,2010-05-15,Boulogne,Rennes,1.0,0.0,H,1.0,0.0,H,2009-2010,Boulogne,False,0
19377,19377,France,2010-05-15,Lens,Bordeaux,4.0,3.0,H,2.0,1.0,H,2009-2010,Lens,False,0
19378,19378,France,2010-05-15,Lorient,Lille,2.0,1.0,H,1.0,1.0,D,2009-2010,Lorient,False,0
19379,19379,France,2010-05-15,Lyon,Le Mans,2.0,0.0,H,1.0,0.0,H,2009-2010,Lyon,False,0
19380,19380,France,2010-05-15,Marseille,Grenoble,2.0,0.0,H,1.0,0.0,H,2009-2010,Marseille,False,0
19381,19381,France,2010-05-15,Nancy,Valenciennes,1.0,1.0,D,1.0,0.0,H,2009-2010,Blank,Valenciennes,1
19382,19382,France,2010-05-15,Nice,St Etienne,1.0,1.0,D,1.0,0.0,H,2009-2010,Blank,St Etienne,1
19383,19383,France,2010-05-15,Paris SG,Montpellier,1.0,3.0,A,0.0,1.0,A,2009-2010,Montpellier,False,0
19384,19384,France,2010-05-15,Sochaux,Auxerre,1.0,2.0,A,0.0,1.0,A,2009-2010,Auxerre,False,0
19385,19385,France,2010-05-15,Toulouse,Monaco,0.0,0.0,D,0.0,0.0,D,2009-2010,Blank,False,0
19386,19386,France,2010-07-08,Auxerre,Lorient,2.0,2.0,D,1.0,1.0,D,2009-2010,Blank,False,0
19387,19387,France,2010-07-08,Lens,Nancy,1.0,2.0,A,0.0,1.0,A,2009-2010,Nancy,False,0
19388,19388,France,2010-07-08,Lyon,Monaco,0.0,0.0,D,0.0,0.0,D,2009-2010,Blank,False,0
19389,19389,France,2010-07-08,Marseille,Caen,1.0,2.0,A,0.0,0.0,D,2009-2010,Caen,False,0
19390,19390,France,2010-07-08,Nice,Valenciennes,0.0,0.0,D,0.0,0.0,D,2009-2010,Blank,False,0
19391,19391,France,2010-07-08,Paris SG,St Etienne,3.0,1.0,H,2.0,1.0,H,2009-2010,Paris SG,False,0
19392,19392,France,2010-07-08,Rennes,Lille,1.0,1.0,D,1.0,0.0,H,2009-2010,Blank,Lille,1
19393,19393,France,2010-07-08,Sochaux,Arles,2.0,1.0,H,1.0,1.0,D,2009-2010,Sochaux,False,0
19394,19394,France,2010-07-08,Toulouse,Brest,2.0,0.0,H,1.0,0.0,H,2009-2010,Toulouse,False,0
19395,19395,France,2010-08-08,Montpellier,Bordeaux,1.0,0.0,H,0.0,0.0,D,2010-2011,Montpellier,False,0
19396,19396,France,2010-08-14,Arles,Lens,0.0,1.0,A,0.0,0.0,D,2010-2011,Lens,False,0
19397,19397,France,2010-08-15,Bordeaux,Toulouse,1.0,2.0,A,0.0,1.0,A,2010-2011,Toulouse,False,0
19398,19398,France,2010-08-14,Brest,Auxerre,1.0,1.0,D,1.0,0.0,H,2010-2011,Blank,Auxerre,1
19399,19399,France,2010-08-15,Caen,Lyon,3.0,2.0,H,2.0,2.0,D,2010-2011,Caen,False,0
19400,19400,France,2010-08-15,Lille,Paris SG,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19401,19401,France,2010-08-14,Lorient,Nice,1.0,2.0,A,1.0,1.0,D,2010-2011,Nice,False,0
19402,19402,France,2010-08-14,Nancy,Rennes,0.0,3.0,A,0.0,0.0,D,2010-2011,Rennes,False,0
19403,19403,France,2010-08-14,St Etienne,Sochaux,3.0,2.0,H,1.0,0.0,H,2010-2011,St Etienne,False,0
19404,19404,France,2010-08-14,Valenciennes,Marseille,3.0,2.0,H,0.0,0.0,D,2010-2011,Valenciennes,False,0
19405,19405,France,2010-08-17,Monaco,Montpellier,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19406,19406,France,2010-08-21,Auxerre,Valenciennes,1.0,1.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19407,19407,France,2010-08-21,Lens,Monaco,2.0,2.0,D,0.0,1.0,A,2010-2011,Blank,Lens,1
19408,19408,France,2010-08-21,Lyon,Brest,1.0,0.0,H,1.0,0.0,H,2010-2011,Lyon,False,0
19409,19409,France,2010-08-21,Marseille,Lorient,2.0,0.0,H,1.0,0.0,H,2010-2011,Marseille,False,0
19410,19410,France,2010-08-21,Nice,Nancy,1.0,1.0,D,1.0,0.0,H,2010-2011,Blank,Nancy,1
19411,19411,France,2010-08-21,Rennes,St Etienne,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19412,19412,France,2010-08-21,Toulouse,Arles,2.0,1.0,H,1.0,0.0,H,2010-2011,Toulouse,False,0
19413,19413,France,2010-08-22,Montpellier,Caen,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19414,19414,France,2010-08-22,Paris SG,Bordeaux,1.0,2.0,A,0.0,0.0,D,2010-2011,Bordeaux,False,0
19415,19415,France,2010-08-22,Sochaux,Lille,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19416,19416,France,2010-08-28,Arles,Rennes,0.0,1.0,A,0.0,1.0,A,2010-2011,Rennes,False,0
19417,19417,France,2010-08-28,Caen,Brest,0.0,2.0,A,0.0,0.0,D,2010-2011,Brest,False,0
19418,19418,France,2010-08-28,Lorient,Lyon,2.0,0.0,H,1.0,0.0,H,2010-2011,Lorient,False,0
19419,19419,France,2010-08-28,Nancy,Toulouse,0.0,2.0,A,0.0,0.0,D,2010-2011,Toulouse,False,0
19420,19420,France,2010-08-28,St Etienne,Lens,3.0,1.0,H,1.0,0.0,H,2010-2011,St Etienne,False,0
19421,19421,France,2010-08-28,Valenciennes,Montpellier,0.0,1.0,A,0.0,1.0,A,2010-2011,Montpellier,False,0
19422,19422,France,2010-08-29,Bordeaux,Marseille,1.0,1.0,D,0.0,1.0,A,2010-2011,Blank,Bordeaux,1
19423,19423,France,2010-08-29,Lille,Nice,1.0,1.0,D,0.0,1.0,A,2010-2011,Blank,Lille,1
19424,19424,France,2010-08-29,Monaco,Auxerre,2.0,0.0,H,0.0,0.0,D,2010-2011,Monaco,False,0
19425,19425,France,2010-08-29,Sochaux,Paris SG,3.0,1.0,H,3.0,0.0,H,2010-2011,Sochaux,False,0
19426,19426,France,2010-11-09,Auxerre,Caen,1.0,1.0,D,1.0,0.0,H,2010-2011,Blank,Caen,1
19427,19427,France,2010-11-09,Lens,Lille,1.0,4.0,A,0.0,1.0,A,2010-2011,Lille,False,0
19428,19428,France,2010-11-09,Lyon,Valenciennes,1.0,1.0,D,1.0,0.0,H,2010-2011,Blank,Valenciennes,1
19429,19429,France,2010-11-09,Montpellier,Nancy,1.0,2.0,A,0.0,2.0,A,2010-2011,Nancy,False,0
19430,19430,France,2010-11-09,Paris SG,Arles,4.0,0.0,H,2.0,0.0,H,2010-2011,Paris SG,False,0
19431,19431,France,2010-11-09,Rennes,Sochaux,2.0,1.0,H,1.0,1.0,D,2010-2011,Rennes,False,0
19432,19432,France,2010-11-09,Toulouse,St Etienne,0.0,1.0,A,0.0,1.0,A,2010-2011,St Etienne,False,0
19433,19433,France,2010-12-09,Brest,Lorient,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19434,19434,France,2010-12-09,Marseille,Monaco,2.0,2.0,D,1.0,1.0,D,2010-2011,Blank,False,0
19435,19435,France,2010-12-09,Nice,Bordeaux,2.0,1.0,H,1.0,0.0,H,2010-2011,Nice,False,0
19436,19436,France,2010-09-18,Arles,Marseille,0.0,3.0,A,0.0,2.0,A,2010-2011,Marseille,False,0
19437,19437,France,2010-09-18,Lorient,Caen,0.0,1.0,A,0.0,1.0,A,2010-2011,Caen,False,0
19438,19438,France,2010-09-18,Monaco,Toulouse,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19439,19439,France,2010-09-18,Nancy,Brest,0.0,2.0,A,0.0,0.0,D,2010-2011,Brest,False,0
19440,19440,France,2010-09-18,Sochaux,Nice,4.0,0.0,H,1.0,0.0,H,2010-2011,Sochaux,False,0
19441,19441,France,2010-09-18,St Etienne,Montpellier,3.0,0.0,H,2.0,0.0,H,2010-2011,St Etienne,False,0
19442,19442,France,2010-09-18,Valenciennes,Lens,1.0,1.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19443,19443,France,2010-09-19,Bordeaux,Lyon,2.0,0.0,H,0.0,0.0,D,2010-2011,Bordeaux,False,0
19444,19444,France,2010-09-19,Lille,Auxerre,1.0,0.0,H,0.0,0.0,D,2010-2011,Lille,False,0
19445,19445,France,2010-09-19,Paris SG,Rennes,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19446,19446,France,2010-09-25,Auxerre,Nancy,2.0,2.0,D,2.0,2.0,D,2010-2011,Blank,False,0
19447,19447,France,2010-09-25,Caen,Bordeaux,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19448,19448,France,2010-09-25,Lorient,Monaco,2.0,1.0,H,1.0,1.0,D,2010-2011,Lorient,False,0
19449,19449,France,2010-09-25,Lyon,St Etienne,0.0,1.0,A,0.0,0.0,D,2010-2011,St Etienne,False,0
19450,19450,France,2010-09-25,Marseille,Sochaux,2.0,1.0,H,1.0,0.0,H,2010-2011,Marseille,False,0
19451,19451,France,2010-09-25,Montpellier,Arles,3.0,1.0,H,1.0,0.0,H,2010-2011,Montpellier,False,0
19452,19452,France,2010-09-25,Nice,Rennes,1.0,2.0,A,1.0,1.0,D,2010-2011,Rennes,False,0
19453,19453,France,2010-09-26,Brest,Valenciennes,1.0,0.0,H,0.0,0.0,D,2010-2011,Brest,False,0
19454,19454,France,2010-09-26,Lens,Paris SG,0.0,2.0,A,0.0,0.0,D,2010-2011,Paris SG,False,0
19455,19455,France,2010-09-26,Toulouse,Lille,1.0,1.0,D,0.0,1.0,A,2010-2011,Blank,Toulouse,1
19456,19456,France,2010-02-10,Arles,Auxerre,0.0,4.0,A,0.0,2.0,A,2009-2010,Auxerre,False,0
19457,19457,France,2010-02-10,Bordeaux,Lorient,1.0,0.0,H,1.0,0.0,H,2009-2010,Bordeaux,False,0
19458,19458,France,2010-02-10,Monaco,Brest,0.0,1.0,A,0.0,0.0,D,2009-2010,Brest,False,0
19459,19459,France,2010-02-10,Nancy,Lyon,2.0,3.0,A,0.0,1.0,A,2009-2010,Lyon,False,0
19460,19460,France,2010-02-10,Sochaux,Lens,3.0,0.0,H,2.0,0.0,H,2009-2010,Sochaux,False,0
19461,19461,France,2010-02-10,St Etienne,Marseille,1.0,1.0,D,0.0,1.0,A,2009-2010,Blank,St Etienne,1
19462,19462,France,2010-02-10,Valenciennes,Caen,2.0,1.0,H,2.0,0.0,H,2009-2010,Valenciennes,False,0
19463,19463,France,2010-03-10,Lille,Montpellier,3.0,1.0,H,2.0,1.0,H,2009-2010,Lille,False,0
19464,19464,France,2010-03-10,Paris SG,Nice,0.0,0.0,D,0.0,0.0,D,2009-2010,Blank,False,0
19465,19465,France,2010-03-10,Rennes,Toulouse,3.0,1.0,H,1.0,0.0,H,2009-2010,Rennes,False,0
19466,19466,France,2010-10-16,Auxerre,Bordeaux,0.0,1.0,A,0.0,1.0,A,2010-2011,Bordeaux,False,0
19467,19467,France,2010-10-16,Brest,Arles,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19468,19468,France,2010-10-16,Caen,Monaco,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19469,19469,France,2010-10-16,Marseille,Nancy,1.0,0.0,H,1.0,0.0,H,2010-2011,Marseille,False,0
19470,19470,France,2010-10-16,Montpellier,Sochaux,2.0,0.0,H,2.0,0.0,H,2010-2011,Montpellier,False,0
19471,19471,France,2010-10-16,Toulouse,Paris SG,0.0,2.0,A,0.0,1.0,A,2010-2011,Paris SG,False,0
19472,19472,France,2010-10-17,Lens,Rennes,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19473,19473,France,2010-10-17,Lorient,Valenciennes,2.0,1.0,H,2.0,1.0,H,2010-2011,Lorient,False,0
19474,19474,France,2010-10-17,Lyon,Lille,3.0,1.0,H,2.0,0.0,H,2010-2011,Lyon,False,0
19475,19475,France,2010-10-17,Nice,St Etienne,2.0,1.0,H,0.0,1.0,A,2010-2011,Nice,Nice,2
19476,19476,France,2010-10-23,Bordeaux,Brest,0.0,2.0,A,0.0,1.0,A,2010-2011,Brest,False,0
19477,19477,France,2010-10-23,Lens,Nice,1.0,0.0,H,0.0,0.0,D,2010-2011,Lens,False,0
19478,19478,France,2010-10-23,Monaco,Valenciennes,0.0,2.0,A,0.0,1.0,A,2010-2011,Valenciennes,False,0
19479,19479,France,2010-10-23,Nancy,Lorient,1.0,0.0,H,1.0,0.0,H,2010-2011,Nancy,False,0
19480,19480,France,2010-10-23,Rennes,Montpellier,0.0,1.0,A,0.0,1.0,A,2010-2011,Montpellier,False,0
19481,19481,France,2010-10-23,Sochaux,Toulouse,1.0,3.0,A,0.0,0.0,D,2010-2011,Toulouse,False,0
19482,19482,France,2010-10-23,St Etienne,Caen,1.0,1.0,D,0.0,1.0,A,2010-2011,Blank,St Etienne,1
19483,19483,France,2010-10-24,Arles,Lyon,1.0,1.0,D,1.0,0.0,H,2010-2011,Blank,Lyon,1
19484,19484,France,2010-10-24,Lille,Marseille,1.0,3.0,A,1.0,0.0,H,2010-2011,Marseille,Marseille,3
19485,19485,France,2010-10-24,Paris SG,Auxerre,2.0,3.0,A,1.0,3.0,A,2010-2011,Auxerre,False,0
19486,19486,France,2010-10-30,Auxerre,Nice,2.0,0.0,H,1.0,0.0,H,2010-2011,Auxerre,False,0
19487,19487,France,2010-10-30,Brest,St Etienne,2.0,0.0,H,0.0,0.0,D,2010-2011,Brest,False,0
19488,19488,France,2010-10-30,Caen,Nancy,2.0,3.0,A,1.0,2.0,A,2010-2011,Nancy,False,0
19489,19489,France,2010-10-30,Lorient,Arles,2.0,0.0,H,0.0,0.0,D,2010-2011,Lorient,False,0
19490,19490,France,2010-10-30,Lyon,Sochaux,2.0,1.0,H,1.0,0.0,H,2010-2011,Lyon,False,0
19491,19491,France,2010-10-30,Toulouse,Lens,1.0,1.0,D,1.0,1.0,D,2010-2011,Blank,False,0
19492,19492,France,2010-10-31,Montpellier,Paris SG,1.0,1.0,D,1.0,1.0,D,2010-2011,Blank,False,0
19493,19493,France,2010-10-31,Valenciennes,Lille,1.0,1.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19494,19494,France,2010-02-11,Monaco,Bordeaux,2.0,2.0,D,0.0,1.0,A,2009-2010,Blank,Monaco,1
19495,19495,France,2010-06-11,Arles,Caen,3.0,2.0,H,2.0,1.0,H,2009-2010,Arles,False,0
19496,19496,France,2010-06-11,Bordeaux,Valenciennes,1.0,1.0,D,0.0,1.0,A,2009-2010,Blank,Bordeaux,1
19497,19497,France,2010-06-11,Rennes,Lyon,1.0,1.0,D,1.0,0.0,H,2009-2010,Blank,Lyon,1
19498,19498,France,2010-06-11,Sochaux,Auxerre,1.0,1.0,D,0.0,1.0,A,2009-2010,Blank,Sochaux,1
19499,19499,France,2010-06-11,St Etienne,Lorient,1.0,2.0,A,0.0,1.0,A,2009-2010,Lorient,False,0
19500,19500,France,2010-07-11,Lens,Montpellier,2.0,0.0,H,2.0,0.0,H,2009-2010,Lens,False,0
19501,19501,France,2010-07-11,Lille,Brest,3.0,1.0,H,1.0,0.0,H,2009-2010,Lille,False,0
19502,19502,France,2010-07-11,Nancy,Monaco,0.0,4.0,A,0.0,0.0,D,2009-2010,Monaco,False,0
19503,19503,France,2010-07-11,Nice,Toulouse,2.0,0.0,H,1.0,0.0,H,2009-2010,Nice,False,0
19504,19504,France,2010-07-11,Paris SG,Marseille,2.0,1.0,H,2.0,1.0,H,2009-2010,Paris SG,False,0
19505,19505,France,2010-11-13,Bordeaux,Nancy,2.0,1.0,H,1.0,0.0,H,2010-2011,Bordeaux,False,0
19506,19506,France,2010-11-13,Brest,Sochaux,1.0,1.0,D,1.0,1.0,D,2010-2011,Blank,False,0
19507,19507,France,2010-11-13,Caen,Lille,2.0,5.0,A,1.0,3.0,A,2010-2011,Lille,False,0
19508,19508,France,2010-11-13,Marseille,Lens,1.0,1.0,D,1.0,0.0,H,2010-2011,Blank,Lens,1
19509,19509,France,2010-11-13,Monaco,Arles,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19510,19510,France,2010-11-13,Montpellier,Toulouse,1.0,0.0,H,1.0,0.0,H,2010-2011,Montpellier,False,0
19511,19511,France,2010-11-14,Auxerre,Rennes,2.0,1.0,H,0.0,0.0,D,2010-2011,Auxerre,False,0
19512,19512,France,2010-11-14,Lorient,Paris SG,1.0,1.0,D,1.0,0.0,H,2010-2011,Blank,Paris SG,1
19513,19513,France,2010-11-14,Lyon,Nice,1.0,0.0,H,1.0,0.0,H,2010-2011,Lyon,False,0
19514,19514,France,2010-11-20,Nancy,Valenciennes,2.0,0.0,H,1.0,0.0,H,2010-2011,Nancy,False,0
19515,19515,France,2010-11-20,Nice,Montpellier,0.0,1.0,A,0.0,0.0,D,2010-2011,Montpellier,False,0
19516,19516,France,2010-11-20,Paris SG,Caen,2.0,1.0,H,1.0,0.0,H,2010-2011,Paris SG,False,0
19517,19517,France,2010-11-20,Rennes,Brest,2.0,1.0,H,1.0,0.0,H,2010-2011,Rennes,False,0
19518,19518,France,2010-11-20,Sochaux,Lorient,2.0,0.0,H,1.0,0.0,H,2010-2011,Sochaux,False,0
19519,19519,France,2010-11-20,St Etienne,Auxerre,1.0,1.0,D,0.0,1.0,A,2010-2011,Blank,St Etienne,1
19520,19520,France,2010-11-20,Toulouse,Marseille,0.0,1.0,A,0.0,0.0,D,2010-2011,Marseille,False,0
19521,19521,France,2010-11-21,Arles,Bordeaux,2.0,4.0,A,1.0,2.0,A,2010-2011,Bordeaux,False,0
19522,19522,France,2010-11-21,Lens,Lyon,1.0,3.0,A,1.0,0.0,H,2010-2011,Lyon,Lyon,3
19523,19523,France,2010-11-21,Lille,Monaco,2.0,1.0,H,1.0,0.0,H,2010-2011,Lille,False,0
19524,19524,France,2010-11-27,Bordeaux,Lille,1.0,1.0,D,0.0,1.0,A,2010-2011,Blank,Bordeaux,1
19525,19525,France,2010-11-27,Lorient,Rennes,2.0,0.0,H,0.0,0.0,D,2010-2011,Lorient,False,0
19526,19526,France,2010-11-27,Marseille,Montpellier,4.0,0.0,H,2.0,0.0,H,2010-2011,Marseille,False,0
19527,19527,France,2010-11-27,Monaco,Nice,1.0,1.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19528,19528,France,2010-11-27,Nancy,St Etienne,1.0,1.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19529,19529,France,2010-11-27,Valenciennes,Arles,3.0,0.0,H,1.0,0.0,H,2010-2011,Valenciennes,False,0
19530,19530,France,2010-11-28,Auxerre,Toulouse,1.0,2.0,A,0.0,2.0,A,2010-2011,Toulouse,False,0
19531,19531,France,2010-11-28,Caen,Sochaux,0.0,3.0,A,0.0,1.0,A,2010-2011,Sochaux,False,0
19532,19532,France,2010-11-28,Lyon,Paris SG,2.0,2.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19533,19533,France,2010-11-30,Brest,Lens,4.0,1.0,H,2.0,1.0,H,2010-2011,Brest,False,0
19534,19534,France,2010-01-12,Marseille,Rennes,0.0,0.0,D,0.0,0.0,D,2009-2010,Blank,False,0
19535,19535,France,2010-01-12,Valenciennes,St Etienne,1.0,1.0,D,0.0,1.0,A,2009-2010,Blank,Valenciennes,1
19536,19536,France,2010-04-12,Arles,Nancy,1.0,1.0,D,1.0,1.0,D,2009-2010,Blank,False,0
19537,19537,France,2010-04-12,Lens,Auxerre,1.0,1.0,D,1.0,0.0,H,2009-2010,Blank,Auxerre,1
19538,19538,France,2010-04-12,Lille,Lorient,6.0,3.0,H,2.0,2.0,D,2009-2010,Lille,False,0
19539,19539,France,2010-04-12,Montpellier,Lyon,1.0,2.0,A,0.0,1.0,A,2009-2010,Lyon,False,0
19540,19540,France,2010-04-12,Rennes,Monaco,1.0,0.0,H,0.0,0.0,D,2009-2010,Rennes,False,0
19541,19541,France,2010-04-12,Sochaux,Valenciennes,2.0,1.0,H,1.0,0.0,H,2009-2010,Sochaux,False,0
19542,19542,France,2010-04-12,Toulouse,Caen,1.0,0.0,H,0.0,0.0,D,2009-2010,Toulouse,False,0
19543,19543,France,2010-05-12,Nice,Marseille,1.0,0.0,H,0.0,0.0,D,2009-2010,Nice,False,0
19544,19544,France,2010-05-12,Paris SG,Brest,3.0,1.0,H,1.0,0.0,H,2009-2010,Paris SG,False,0
19545,19545,France,2010-05-12,St Etienne,Bordeaux,2.0,2.0,D,0.0,1.0,A,2009-2010,Blank,St Etienne,1
19546,19546,France,2010-11-12,Arles,Lille,0.0,1.0,A,0.0,0.0,D,2010-2011,Lille,False,0
19547,19547,France,2010-11-12,Auxerre,Marseille,1.0,1.0,D,1.0,1.0,D,2010-2011,Blank,False,0
19548,19548,France,2010-11-12,Brest,Montpellier,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19549,19549,France,2010-11-12,Caen,Nice,0.0,0.0,D,0.0,0.0,D,2010-2011,Blank,False,0
19550,19550,France,2010-11-12,Lorient,Lens,3.0,0.0,H,0.0,0.0,D,2010-2011,Lorient,False,0
19551,19551,France,2010-11-12,Nancy,Sochaux,1.0,0.0,H,0.0,0.0,D,2010-2011,Nancy,False,0
19552,19552,France,2010-11-12,Valenciennes,Paris SG,1.0,2.0,A,0.0,0.0,D,2010-2011,Paris SG,False,0
